Register Output,Fraction,Guess for r,guess1,guess2,iterations
11001111110000(bin) = 13296(dec),43/53,53,1,5,0
11001111110001(bin) = 13297(dec),43/53,53,1,5,0
11001111110010(bin) = 13298(dec),43/53,53,1,5,0
11001111110011(bin) = 13299(dec),43/53,53,1,5,0
11001111110100(bin) = 13300(dec),43/53,53,1,5,0
11001111110101(bin) = 13301(dec),43/53,53,1,5,0
11001111110110(bin) = 13302(dec),43/53,53,1,5,0
11001111110111(bin) = 13303(dec),13/16,16,5,1,0
11001111111000(bin) = 13304(dec),13/16,16,5,1,0
11001111111001(bin) = 13305(dec),13/16,16,5,1,0
11001111111010(bin) = 13306(dec),13/16,16,5,1,0
11001111111011(bin) = 13307(dec),13/16,16,5,1,0
11001111111100(bin) = 13308(dec),13/16,16,5,1,0
11001111111101(bin) = 13309(dec),13/16,16,5,1,0
11001111111110(bin) = 13310(dec),13/16,16,5,1,0
11001111111111(bin) = 13311(dec),13/16,16,5,1,0
11010000000000(bin) = 13312(dec),13/16,16,5,1,0
11010000000001(bin) = 13313(dec),13/16,16,5,1,0
11010000000010(bin) = 13314(dec),13/16,16,5,1,0
11010000000011(bin) = 13315(dec),13/16,16,5,1,0
11010000000100(bin) = 13316(dec),13/16,16,5,1,0
11010000000101(bin) = 13317(dec),13/16,16,5,1,0
11010000000110(bin) = 13318(dec),13/16,16,5,1,0
11010000000111(bin) = 13319(dec),13/16,16,5,1,0
11010000001000(bin) = 13320(dec),13/16,16,5,1,0
11010000001001(bin) = 13321(dec),13/16,16,5,1,0
11010000001010(bin) = 13322(dec),13/16,16,5,1,0
11010000001011(bin) = 13323(dec),13/16,16,5,1,0
11010000111011(bin) = 13371(dec),40/49,49,5,1,0
11010000111100(bin) = 13372(dec),40/49,49,5,1,0
11010000111101(bin) = 13373(dec),40/49,49,5,1,0
11010000111110(bin) = 13374(dec),40/49,49,5,1,0
11010000111111(bin) = 13375(dec),40/49,49,5,1,0
11010001000000(bin) = 13376(dec),40/49,49,5,1,0
11010001000001(bin) = 13377(dec),40/49,49,5,1,0
11010001000010(bin) = 13378(dec),40/49,49,5,1,0
11010001000011(bin) = 13379(dec),40/49,49,5,1,0
11010001000100(bin) = 13380(dec),40/49,49,5,1,0
11010001000101(bin) = 13381(dec),40/49,49,5,1,0
11010001000110(bin) = 13382(dec),40/49,49,5,1,0
11010001000111(bin) = 13383(dec),40/49,49,5,1,0
11010001001000(bin) = 13384(dec),40/49,49,5,1,0
11010001001001(bin) = 13385(dec),40/49,49,5,1,0
11010001001010(bin) = 13386(dec),40/49,49,5,1,0
11010001001011(bin) = 13387(dec),40/49,49,5,1,0
11010001001100(bin) = 13388(dec),40/49,49,5,1,0
11010001001101(bin) = 13389(dec),40/49,49,5,1,0
11010001001110(bin) = 13390(dec),9/11,11,1,11,0
11010001001111(bin) = 13391(dec),9/11,11,1,11,0
11010001010000(bin) = 13392(dec),9/11,11,1,11,0
11010001010001(bin) = 13393(dec),9/11,11,1,11,0
11010001010010(bin) = 13394(dec),9/11,11,1,11,0
11010001010011(bin) = 13395(dec),9/11,11,1,11,0
11010001010100(bin) = 13396(dec),9/11,11,1,11,0
11010001010101(bin) = 13397(dec),9/11,11,1,11,0
11010001010110(bin) = 13398(dec),9/11,11,1,11,0
11010001010111(bin) = 13399(dec),9/11,11,1,11,0
11010001011000(bin) = 13400(dec),9/11,11,1,11,0
11010001011001(bin) = 13401(dec),9/11,11,1,11,0
11010001011010(bin) = 13402(dec),9/11,11,1,11,0
11010001011011(bin) = 13403(dec),9/11,11,1,11,0
11010001011100(bin) = 13404(dec),9/11,11,1,11,0
11010001011101(bin) = 13405(dec),9/11,11,1,11,0
11010001011110(bin) = 13406(dec),9/11,11,1,11,0
11010001011111(bin) = 13407(dec),9/11,11,1,11,0
11010001100000(bin) = 13408(dec),9/11,11,1,11,0
11010001100001(bin) = 13409(dec),9/11,11,1,11,0
11010001100010(bin) = 13410(dec),9/11,11,1,11,0
11010001100011(bin) = 13411(dec),9/11,11,1,11,0
11010001100100(bin) = 13412(dec),9/11,11,1,11,0
11010001100101(bin) = 13413(dec),9/11,11,1,11,0
11010001100110(bin) = 13414(dec),9/11,11,1,11,0
11010001100111(bin) = 13415(dec),9/11,11,1,11,0
11010001101000(bin) = 13416(dec),9/11,11,1,11,0
11010001101001(bin) = 13417(dec),9/11,11,1,11,0
11010001101010(bin) = 13418(dec),9/11,11,1,11,0
11010001101011(bin) = 13419(dec),9/11,11,1,11,0
11010001101100(bin) = 13420(dec),41/50,50,1,11,0
11010001101101(bin) = 13421(dec),41/50,50,1,11,0
11010001101110(bin) = 13422(dec),41/50,50,1,11,0
11010001101111(bin) = 13423(dec),41/50,50,1,11,0
11010001110000(bin) = 13424(dec),41/50,50,1,11,0
11010001110001(bin) = 13425(dec),41/50,50,1,11,0
11010001110010(bin) = 13426(dec),41/50,50,1,11,0
11010001110011(bin) = 13427(dec),41/50,50,1,11,0
11010001110100(bin) = 13428(dec),41/50,50,1,11,0
11010001110101(bin) = 13429(dec),41/50,50,1,11,0
11010001110110(bin) = 13430(dec),41/50,50,1,11,0
11010001110111(bin) = 13431(dec),41/50,50,1,11,0
11010001111000(bin) = 13432(dec),41/50,50,1,11,0
11010001111001(bin) = 13433(dec),41/50,50,1,11,0
11010001111010(bin) = 13434(dec),41/50,50,1,11,0
11010001111011(bin) = 13435(dec),41/50,50,1,11,0
11010001111100(bin) = 13436(dec),41/50,50,1,11,0
11010001111101(bin) = 13437(dec),41/50,50,1,11,0
11010001111110(bin) = 13438(dec),41/50,50,1,11,0
11010001111111(bin) = 13439(dec),41/50,50,1,11,0
11010010001011(bin) = 13451(dec),23/28,28,1,5,0
11010010001100(bin) = 13452(dec),23/28,28,1,5,0
11010010001101(bin) = 13453(dec),23/28,28,1,5,0
11010010001110(bin) = 13454(dec),23/28,28,1,5,0
11010010001111(bin) = 13455(dec),23/28,28,1,5,0
11010010010000(bin) = 13456(dec),23/28,28,1,5,0
11010010010001(bin) = 13457(dec),23/28,28,1,5,0
11010010010010(bin) = 13458(dec),23/28,28,1,5,0
11010010010011(bin) = 13459(dec),23/28,28,1,5,0
11010010010100(bin) = 13460(dec),23/28,28,1,5,0
11010010010101(bin) = 13461(dec),23/28,28,1,5,0
11010010010110(bin) = 13462(dec),23/28,28,1,5,0
11010010010111(bin) = 13463(dec),23/28,28,1,5,0
11010010011000(bin) = 13464(dec),23/28,28,1,5,0
11010010011001(bin) = 13465(dec),37/45,45,1,5,0
11010010011010(bin) = 13466(dec),37/45,45,1,5,0
11010010011011(bin) = 13467(dec),37/45,45,1,5,0
11010010011100(bin) = 13468(dec),37/45,45,1,5,0
11010010011101(bin) = 13469(dec),37/45,45,1,5,0
11010010011110(bin) = 13470(dec),37/45,45,1,5,0
11010010011111(bin) = 13471(dec),37/45,45,1,5,0
11010010100000(bin) = 13472(dec),37/45,45,1,5,0
11010010100001(bin) = 13473(dec),37/45,45,1,5,0
11010010100010(bin) = 13474(dec),37/45,45,1,5,0
11010010100011(bin) = 13475(dec),37/45,45,1,5,0
11010010100100(bin) = 13476(dec),37/45,45,1,5,0
11010010100101(bin) = 13477(dec),37/45,45,1,5,0
11010010100110(bin) = 13478(dec),37/45,45,1,5,0
11010010100111(bin) = 13479(dec),37/45,45,1,5,0
11010010101000(bin) = 13480(dec),37/45,45,1,5,0
11010010101001(bin) = 13481(dec),37/45,45,1,5,0
11010010101010(bin) = 13482(dec),14/17,17,5,1,0
11010010101011(bin) = 13483(dec),14/17,17,5,1,0
11010010101100(bin) = 13484(dec),14/17,17,5,1,0
11010010101101(bin) = 13485(dec),14/17,17,5,1,0
11010010101110(bin) = 13486(dec),14/17,17,5,1,0
11010010101111(bin) = 13487(dec),14/17,17,5,1,0
11010010110000(bin) = 13488(dec),14/17,17,5,1,0
11010010110001(bin) = 13489(dec),14/17,17,5,1,0
11010010110010(bin) = 13490(dec),14/17,17,5,1,0
11010010110011(bin) = 13491(dec),14/17,17,5,1,0
11010010110100(bin) = 13492(dec),14/17,17,5,1,0
11010010110101(bin) = 13493(dec),14/17,17,5,1,0
11010010110110(bin) = 13494(dec),14/17,17,5,1,0
11010010110111(bin) = 13495(dec),14/17,17,5,1,0
11010010111000(bin) = 13496(dec),14/17,17,5,1,0
11010010111001(bin) = 13497(dec),14/17,17,5,1,0
11010010111010(bin) = 13498(dec),14/17,17,5,1,0
11010010111011(bin) = 13499(dec),14/17,17,5,1,0
11010010111100(bin) = 13500(dec),14/17,17,5,1,0
11010010111101(bin) = 13501(dec),14/17,17,5,1,0
11010010111110(bin) = 13502(dec),14/17,17,5,1,0
11010010111111(bin) = 13503(dec),14/17,17,5,1,0
11010011000000(bin) = 13504(dec),14/17,17,5,1,0
11010011100110(bin) = 13542(dec),43/52,52,1,5,0
11010011100111(bin) = 13543(dec),43/52,52,1,5,0
11010011101000(bin) = 13544(dec),43/52,52,1,5,0
11010011101001(bin) = 13545(dec),43/52,52,1,5,0
11010011101010(bin) = 13546(dec),43/52,52,1,5,0
11010011101011(bin) = 13547(dec),43/52,52,1,5,0
11010011101100(bin) = 13548(dec),43/52,52,1,5,0
11010011101101(bin) = 13549(dec),43/52,52,1,5,0
11010011101110(bin) = 13550(dec),43/52,52,1,5,0
11010011101111(bin) = 13551(dec),43/52,52,1,5,0
11010011110000(bin) = 13552(dec),43/52,52,1,5,0
11010011110001(bin) = 13553(dec),43/52,52,1,5,0
11010011110010(bin) = 13554(dec),24/29,29,1,5,0
11010011110011(bin) = 13555(dec),24/29,29,1,5,0
11010011110100(bin) = 13556(dec),24/29,29,1,5,0
11010011110101(bin) = 13557(dec),24/29,29,1,5,0
11010011110110(bin) = 13558(dec),24/29,29,1,5,0
11010011110111(bin) = 13559(dec),24/29,29,1,5,0
11010011111000(bin) = 13560(dec),24/29,29,1,5,0
11010011111001(bin) = 13561(dec),24/29,29,1,5,0
11010011111010(bin) = 13562(dec),24/29,29,1,5,0
11010011111011(bin) = 13563(dec),24/29,29,1,5,0
11010011111100(bin) = 13564(dec),24/29,29,1,5,0
11010011111101(bin) = 13565(dec),24/29,29,1,5,0
11010011111110(bin) = 13566(dec),24/29,29,1,5,0
11010011111111(bin) = 13567(dec),24/29,29,1,5,0
11010100011111(bin) = 13599(dec),44/53,53,1,5,0
11010100100000(bin) = 13600(dec),44/53,53,1,5,0
11010100100001(bin) = 13601(dec),44/53,53,1,5,0
11010100100010(bin) = 13602(dec),44/53,53,1,5,0
11010100100011(bin) = 13603(dec),44/53,53,1,5,0
11010100100100(bin) = 13604(dec),44/53,53,1,5,0
11010100100101(bin) = 13605(dec),44/53,53,1,5,0
11010100100110(bin) = 13606(dec),44/53,53,1,5,0
11010100100111(bin) = 13607(dec),44/53,53,1,5,0
11010100101000(bin) = 13608(dec),44/53,53,1,5,0
11010100101001(bin) = 13609(dec),44/53,53,1,5,0
11010100101010(bin) = 13610(dec),44/53,53,1,5,0
11010100101011(bin) = 13611(dec),44/53,53,1,5,0
11010100101100(bin) = 13612(dec),44/53,53,1,5,0
11010100101101(bin) = 13613(dec),44/53,53,1,5,0
11010100101110(bin) = 13614(dec),44/53,53,1,5,0
11010100101111(bin) = 13615(dec),44/53,53,1,5,0
11010100110000(bin) = 13616(dec),44/53,53,1,5,0
11010100110001(bin) = 13617(dec),44/53,53,1,5,0
11010100110010(bin) = 13618(dec),44/53,53,1,5,0
11010100110011(bin) = 13619(dec),44/53,53,1,5,0
11010100110100(bin) = 13620(dec),44/53,53,1,5,0
11010100110101(bin) = 13621(dec),44/53,53,1,5,0
11010100110110(bin) = 13622(dec),44/53,53,1,5,0
11010100110111(bin) = 13623(dec),44/53,53,1,5,0
11010100111000(bin) = 13624(dec),44/53,53,1,5,0
11010100111001(bin) = 13625(dec),44/53,53,1,5,0
11010100111010(bin) = 13626(dec),44/53,53,1,5,0
11010100111011(bin) = 13627(dec),44/53,53,1,5,0
11010110001011(bin) = 13707(dec),41/49,49,5,1,0
11010110001100(bin) = 13708(dec),41/49,49,5,1,0
11010110001101(bin) = 13709(dec),41/49,49,5,1,0
11010110001110(bin) = 13710(dec),41/49,49,5,1,0
11010110001111(bin) = 13711(dec),41/49,49,5,1,0
11010110010000(bin) = 13712(dec),41/49,49,5,1,0
11010110011010(bin) = 13722(dec),31/37,37,1,5,0
11010110011011(bin) = 13723(dec),31/37,37,1,5,0
11010110011100(bin) = 13724(dec),31/37,37,1,5,0
11010110011101(bin) = 13725(dec),31/37,37,1,5,0
11010110011110(bin) = 13726(dec),31/37,37,1,5,0
11010110011111(bin) = 13727(dec),31/37,37,1,5,0
11010110100000(bin) = 13728(dec),31/37,37,1,5,0
11010110100001(bin) = 13729(dec),31/37,37,1,5,0
11010110100010(bin) = 13730(dec),31/37,37,1,5,0
11010110100011(bin) = 13731(dec),31/37,37,1,5,0
11010110100100(bin) = 13732(dec),31/37,37,1,5,0
11010110100101(bin) = 13733(dec),31/37,37,1,5,0
11010110100110(bin) = 13734(dec),31/37,37,1,5,0
11010110100111(bin) = 13735(dec),26/31,31,1,11,0
11010110101000(bin) = 13736(dec),26/31,31,1,11,0
11010110101001(bin) = 13737(dec),26/31,31,1,11,0
11010110101010(bin) = 13738(dec),26/31,31,1,11,0
11010110101011(bin) = 13739(dec),26/31,31,1,11,0
11010110101100(bin) = 13740(dec),26/31,31,1,11,0
11010110101101(bin) = 13741(dec),26/31,31,1,11,0
11010110101110(bin) = 13742(dec),26/31,31,1,11,0
11010110101111(bin) = 13743(dec),26/31,31,1,11,0
11010110110000(bin) = 13744(dec),26/31,31,1,11,0
11010110110001(bin) = 13745(dec),26/31,31,1,11,0
11010110110010(bin) = 13746(dec),26/31,31,1,11,0
11010110110011(bin) = 13747(dec),26/31,31,1,11,0
11010110110100(bin) = 13748(dec),26/31,31,1,11,0
11010110110101(bin) = 13749(dec),26/31,31,1,11,0
11010110110110(bin) = 13750(dec),26/31,31,1,11,0
11010110110111(bin) = 13751(dec),26/31,31,1,11,0
11010110111000(bin) = 13752(dec),21/25,25,5,1,0
11010110111001(bin) = 13753(dec),21/25,25,5,1,0
11010110111010(bin) = 13754(dec),21/25,25,5,1,0
11010110111011(bin) = 13755(dec),21/25,25,5,1,0
11010110111100(bin) = 13756(dec),21/25,25,5,1,0
11010110111101(bin) = 13757(dec),21/25,25,5,1,0
11010110111110(bin) = 13758(dec),21/25,25,5,1,0
11010110111111(bin) = 13759(dec),21/25,25,5,1,0
11010111000000(bin) = 13760(dec),21/25,25,5,1,0
11010111000001(bin) = 13761(dec),21/25,25,5,1,0
11010111000010(bin) = 13762(dec),21/25,25,5,1,0
11010111000011(bin) = 13763(dec),21/25,25,5,1,0
11010111000100(bin) = 13764(dec),21/25,25,5,1,0
11010111000101(bin) = 13765(dec),21/25,25,5,1,0
11010111000110(bin) = 13766(dec),21/25,25,5,1,0
11010111000111(bin) = 13767(dec),21/25,25,5,1,0
11010111001000(bin) = 13768(dec),21/25,25,5,1,0
11010111001001(bin) = 13769(dec),21/25,25,5,1,0
11010111001010(bin) = 13770(dec),21/25,25,5,1,0
11010111001011(bin) = 13771(dec),37/44,44,1,5,0
11010111001100(bin) = 13772(dec),37/44,44,1,5,0
11010111001101(bin) = 13773(dec),37/44,44,1,5,0
11010111001110(bin) = 13774(dec),37/44,44,1,5,0
11010111001111(bin) = 13775(dec),37/44,44,1,5,0
11010111010000(bin) = 13776(dec),37/44,44,1,5,0
11010111010001(bin) = 13777(dec),37/44,44,1,5,0
11010111010010(bin) = 13778(dec),37/44,44,1,5,0
11010111010011(bin) = 13779(dec),37/44,44,1,5,0
11010111010100(bin) = 13780(dec),37/44,44,1,5,0
11010111010101(bin) = 13781(dec),37/44,44,1,5,0
11010111010110(bin) = 13782(dec),37/44,44,1,5,0
11010111010111(bin) = 13783(dec),37/44,44,1,5,0
11010111011000(bin) = 13784(dec),37/44,44,1,5,0
11010111011001(bin) = 13785(dec),37/44,44,1,5,0
11010111011010(bin) = 13786(dec),37/44,44,1,5,0
11010111011011(bin) = 13787(dec),37/44,44,1,5,0
11010111101110(bin) = 13806(dec),43/51,51,1,11,0
11010111101111(bin) = 13807(dec),43/51,51,1,11,0
11010111110000(bin) = 13808(dec),43/51,51,1,11,0
11010111110001(bin) = 13809(dec),43/51,51,1,11,0
11010111110010(bin) = 13810(dec),43/51,51,1,11,0
11010111110011(bin) = 13811(dec),43/51,51,1,11,0
11010111110100(bin) = 13812(dec),43/51,51,1,11,0
11010111110101(bin) = 13813(dec),43/51,51,1,11,0
11010111110110(bin) = 13814(dec),43/51,51,1,11,0
11010111110111(bin) = 13815(dec),43/51,51,1,11,0
11010111111000(bin) = 13816(dec),43/51,51,1,11,0
11010111111001(bin) = 13817(dec),43/51,51,1,11,0
11010111111010(bin) = 13818(dec),43/51,51,1,11,0
11010111111011(bin) = 13819(dec),27/32,32,5,1,0
11010111111100(bin) = 13820(dec),27/32,32,5,1,0
11010111111101(bin) = 13821(dec),27/32,32,5,1,0
11010111111110(bin) = 13822(dec),27/32,32,5,1,0
11010111111111(bin) = 13823(dec),27/32,32,5,1,0
11011000000000(bin) = 13824(dec),27/32,32,5,1,0
11011000000001(bin) = 13825(dec),27/32,32,5,1,0
11011000000010(bin) = 13826(dec),27/32,32,5,1,0
11011000000011(bin) = 13827(dec),27/32,32,5,1,0
11011000000100(bin) = 13828(dec),27/32,32,5,1,0
11011000000101(bin) = 13829(dec),27/32,32,5,1,0
11011000000110(bin) = 13830(dec),38/45,45,1,5,0
11011000000111(bin) = 13831(dec),38/45,45,1,5,0
11011000001000(bin) = 13832(dec),38/45,45,1,5,0
11011000001001(bin) = 13833(dec),38/45,45,1,5,0
11011000001010(bin) = 13834(dec),38/45,45,1,5,0
11011000001011(bin) = 13835(dec),38/45,45,1,5,0
11011000001100(bin) = 13836(dec),38/45,45,1,5,0
11011000001101(bin) = 13837(dec),38/45,45,1,5,0
11011000001110(bin) = 13838(dec),38/45,45,1,5,0
11011000001111(bin) = 13839(dec),38/45,45,1,5,0
11011000010000(bin) = 13840(dec),38/45,45,1,5,0
11011000010001(bin) = 13841(dec),38/45,45,1,5,0
11011000010010(bin) = 13842(dec),38/45,45,1,5,0
11011000010011(bin) = 13843(dec),38/45,45,1,5,0
11011000010100(bin) = 13844(dec),38/45,45,1,5,0
11011000010101(bin) = 13845(dec),38/45,45,1,5,0
11011000010110(bin) = 13846(dec),38/45,45,1,5,0
11011000010111(bin) = 13847(dec),38/45,45,1,5,0
11011000011000(bin) = 13848(dec),38/45,45,1,5,0
11011000011001(bin) = 13849(dec),38/45,45,1,5,0
11011000011010(bin) = 13850(dec),11/13,13,1,5,0
11011000011011(bin) = 13851(dec),11/13,13,1,5,0
11011000011100(bin) = 13852(dec),11/13,13,1,5,0
11011000011101(bin) = 13853(dec),11/13,13,1,5,0
11011000011110(bin) = 13854(dec),11/13,13,1,5,0
11011000011111(bin) = 13855(dec),11/13,13,1,5,0
11011000100000(bin) = 13856(dec),11/13,13,1,5,0
11011000100001(bin) = 13857(dec),11/13,13,1,5,0
11011000100010(bin) = 13858(dec),11/13,13,1,5,0
11011000100011(bin) = 13859(dec),11/13,13,1,5,0
11011000100100(bin) = 13860(dec),11/13,13,1,5,0
11011000100101(bin) = 13861(dec),11/13,13,1,5,0
11011000100110(bin) = 13862(dec),11/13,13,1,5,0
11011000101000(bin) = 13864(dec),11/13,13,1,5,0
11011000101001(bin) = 13865(dec),11/13,13,1,5,0
11011000101010(bin) = 13866(dec),11/13,13,1,5,0
11011000101011(bin) = 13867(dec),11/13,13,1,5,0
11011000101101(bin) = 13869(dec),11/13,13,1,5,0
11011000101110(bin) = 13870(dec),11/13,13,1,5,0
11011000101111(bin) = 13871(dec),11/13,13,1,5,0
11011000110000(bin) = 13872(dec),11/13,13,1,5,0
11011000110001(bin) = 13873(dec),11/13,13,1,5,0
11011000110010(bin) = 13874(dec),11/13,13,1,5,0
11011000110011(bin) = 13875(dec),11/13,13,1,5,0
11011000110100(bin) = 13876(dec),11/13,13,1,5,0
11011000110101(bin) = 13877(dec),11/13,13,1,5,0
11011001001001(bin) = 13897(dec),28/33,33,5,1,0
11011001001010(bin) = 13898(dec),28/33,33,5,1,0
11011001001011(bin) = 13899(dec),28/33,33,5,1,0
11011001001100(bin) = 13900(dec),28/33,33,5,1,0
11011001001101(bin) = 13901(dec),28/33,33,5,1,0
11011001001110(bin) = 13902(dec),28/33,33,5,1,0
11011001001111(bin) = 13903(dec),28/33,33,5,1,0
11011001010010(bin) = 13906(dec),28/33,33,5,1,0
11011001010011(bin) = 13907(dec),45/53,53,1,5,0
11011001010101(bin) = 13909(dec),45/53,53,1,5,0
11011001010110(bin) = 13910(dec),45/53,53,1,5,0
11011001010111(bin) = 13911(dec),45/53,53,1,5,0
11011001011001(bin) = 13913(dec),45/53,53,1,5,0
11011001011100(bin) = 13916(dec),45/53,53,1,5,0
11011001011101(bin) = 13917(dec),45/53,53,1,5,0
11011001011111(bin) = 13919(dec),17/20,20,11,5,0
11011001100000(bin) = 13920(dec),17/20,20,11,5,0
11011010100111(bin) = 13991(dec),41/48,48,5,1,0
11011010101000(bin) = 13992(dec),41/48,48,5,1,0
11011010101001(bin) = 13993(dec),41/48,48,5,1,0
11011010101010(bin) = 13994(dec),41/48,48,5,1,0
11011010101011(bin) = 13995(dec),41/48,48,5,1,0
11011010101100(bin) = 13996(dec),41/48,48,5,1,0
11011010101101(bin) = 13997(dec),41/48,48,5,1,0
11011011110011(bin) = 14067(dec),43/50,50,1,11,0
11011011110100(bin) = 14068(dec),43/50,50,1,11,0
11011011110101(bin) = 14069(dec),43/50,50,1,11,0
11011011110110(bin) = 14070(dec),43/50,50,1,11,0
11011011110111(bin) = 14071(dec),43/50,50,1,11,0
11011011111000(bin) = 14072(dec),43/50,50,1,11,0
11011011111001(bin) = 14073(dec),43/50,50,1,11,0
11011011111010(bin) = 14074(dec),43/50,50,1,11,0
11011011111011(bin) = 14075(dec),43/50,50,1,11,0
11011011111100(bin) = 14076(dec),43/50,50,1,11,0
11011011111101(bin) = 14077(dec),43/50,50,1,11,0
11011011111110(bin) = 14078(dec),43/50,50,1,11,0
11011011111111(bin) = 14079(dec),43/50,50,1,11,0
11011100000000(bin) = 14080(dec),43/50,50,1,11,0
11011100000001(bin) = 14081(dec),43/50,50,1,11,0
11011100000010(bin) = 14082(dec),43/50,50,1,11,0
11011100000011(bin) = 14083(dec),43/50,50,1,11,0
11011100000100(bin) = 14084(dec),43/50,50,1,11,0
11011100000101(bin) = 14085(dec),43/50,50,1,11,0
